Date,Price,Open,High,Low,Vol.,Change %
28-Oct-10,12230.59,12241.57,12279.24,12220.13,-,-0.07%
27-Oct-10,12239.51,12250.68,12259.05,12217.58,-,-0.12%
26-Oct-10,12253.73,12342.08,12401.73,12253.73,-,-0.84%
25-Oct-10,12357.76,12312.93,12357.76,12296.24,-,0.26%
22-Oct-10,12325.96,12311.05,12377.64,12278.33,-,-0.10%
21-Oct-10,12338.24,12181.94,12338.24,12174.33,-,1.30%
20-Oct-10,12180.35,12057.85,12199.32,12052.7,-,0.93%
19-Oct-10,12067.79,12037.14,12067.79,12003.79,-,0.21%
18-Oct-10,12042.35,12087.3,12087.3,12005.14,-,-0.59%
15-Oct-10,12113.52,12069.43,12113.52,12039.59,-,0.26%
14-Oct-10,12082.35,12027.47,12091.68,12027.47,-,0.69%
13-Oct-10,11999.37,11871.47,11999.37,11866.82,-,0.82%
12-Oct-10,11901.45,11832.67,11901.45,11821.4,-,0.55%
11-Oct-10,11836.22,11847.74,11869.58,11792.35,-,-0.22%
8-Oct-10,11862.31,11829.83,11862.84,11787.33,-,-0.04%
7-Oct-10,11867,11773.64,11867,11765.36,-,0.99%
6-Oct-10,11750.21,11648.38,11750.21,11630.92,-,0.97%
5-Oct-10,11637.07,11725.27,11732.63,11608.03,-,-1.16%
4-Oct-10,11773.33,11793.34,11829.7,11765.06,-,-0.44%
1-Oct-10,11825.45,11899.75,11899.75,11799.37,-,-0.60%
30-Sep-10,11896.36,11853.01,11930.36,11845.86,-,0.41%
29-Sep-10,11847.79,11839.47,11872.57,11817.24,-,0.21%
28-Sep-10,11823.12,11700.79,11823.12,11692.17,-,0.90%
27-Sep-10,11717.67,11750.44,11750.98,11677.26,-,0.00%
24-Sep-10,11718.23,11758.32,11776.23,11718.23,-,-0.04%
23-Sep-10,11722.95,11754.51,11802.88,11710.53,-,-0.30%
22-Sep-10,11758.3,11705.02,11785.63,11680.04,-,0.51%
21-Sep-10,11698.41,11715.85,11718.59,11675.92,-,-0.06%
20-Sep-10,11705.57,11639.57,11705.57,11613.91,-,0.19%
17-Sep-10,11683.77,11678.73,11683.77,11625.81,-,0.10%
16-Sep-10,11671.52,11722.5,11747.92,11655.75,-,-0.41%
15-Sep-10,11719.85,11703,11734.19,11668.29,-,0.21%
14-Sep-10,11695.45,11742.94,11742.94,11670.64,-,-0.41%
13-Sep-10,11743.06,11693.78,11743.08,11633.03,-,0.42%
9-Sep-10,11694.4,11705.79,11713.4,11656.2,-,-0.23%
8-Sep-10,11721.3,11707.99,11737.28,11707.99,-,0.03%
7-Sep-10,11718.21,11718.83,11718.83,11682.8,-,-0.05%
6-Sep-10,11724.23,11675.33,11725.55,11660.81,-,0.20%
3-Sep-10,11701.11,11667.96,11701.14,11634.13,-,0.18%
2-Sep-10,11679.68,11685.95,11699.76,11644.71,-,-0.18%
1-Sep-10,11701,11704.96,11743.83,11638.84,-,-0.30%
31-Aug-10,11736.15,11717.8,11736.23,11652.22,-,-0.09%
30-Aug-10,11746.55,11764.99,11795.85,11718.37,-,-0.16%
27-Aug-10,11764.99,11723.32,11788.52,11716.24,-,0.11%
26-Aug-10,11752.03,11725.29,11770.77,11702.95,-,0.21%
25-Aug-10,11727.77,11583.94,11727.77,11567.6,-,1.06%
24-Aug-10,11604.34,11589.9,11609.99,11549.08,-,0.07%
23-Aug-10,11595.85,11532.06,11622.27,11475.56,-,0.84%
19-Aug-10,11499.64,11544.7,11562.99,11453.64,-,-0.35%
18-Aug-10,11540.06,11579.68,11579.68,11519.43,-,-0.67%
17-Aug-10,11617.37,11604.13,11617.47,11564.78,-,-0.30%
16-Aug-10,11651.9,11629.85,11662.35,11605.36,-,0.20%
13-Aug-10,11628.28,11603.79,11661.61,11603.79,-,0.02%
12-Aug-10,11626.06,11670.4,11684.97,11621.15,-,-0.63%
11-Aug-10,11699.48,11761.29,11793.82,11678.31,-,-0.76%
10-Aug-10,11789.13,11741.62,11795.07,11720.02,-,0.12%
9-Aug-10,11775.56,11762.48,11786,11753.1,-,0.12%
6-Aug-10,11761.11,11700.21,11761.11,11700.21,-,0.44%
5-Aug-10,11709.38,11690.61,11709.42,11638.57,-,-0.38%
4-Aug-10,11753.81,11752.73,11756.78,11672.84,-,0.09%
3-Aug-10,11743.41,11770.72,11771.21,11701.01,-,-0.36%
2-Aug-10,11785.93,11769.7,11786,11728.6,-,0.03%
29-Jul-10,11782.52,11819.86,11822.43,11760.42,-,-0.04%
28-Jul-10,11787.69,11779.17,11818.16,11768.88,-,0.02%
27-Jul-10,11785.63,11780.69,11792.33,11752.04,-,-0.07%
26-Jul-10,11793.46,11857.99,11863.82,11781.93,-,-0.54%
23-Jul-10,11857.08,11827.25,11857.08,11800.2,-,0.25%
22-Jul-10,11827.2,11817.25,11827.23,11787.92,-,0.15%
21-Jul-10,11809.2,11804.54,11809.26,11753.58,-,0.04%
20-Jul-10,11804.54,11807.09,11809.16,11773.81,-,-0.07%
19-Jul-10,11812.85,11882.65,11894.33,11808.68,-,-0.28%
16-Jul-10,11846.22,11873.59,11873.59,11827.85,-,-0.40%
15-Jul-10,11893.57,11891.33,11893.57,11843.4,-,-0.19%
14-Jul-10,11915.89,11960.43,11960.43,11864.71,-,-0.43%
13-Jul-10,11967.57,11861.33,11967.57,11840.05,-,1.16%
12-Jul-10,11830.82,11763.81,11830.82,11757.85,-,0.78%
9-Jul-10,11739.71,11696.49,11747.57,11675.58,-,-0.23%
8-Jul-10,11766.88,11664.81,11788.53,11628.67,-,0.80%
7-Jul-10,11673.94,11731.26,11731.26,11644.7,-,-0.61%
6-Jul-10,11745.08,11719,11745.08,11684.83,-,-0.22%
5-Jul-10,11771.17,11794.56,11809.97,11746.47,-,-0.13%
2-Jul-10,11785.96,11712.26,11804.74,11701.94,-,0.70%
1-Jul-10,11704.46,11773.45,11792.73,11704.46,-,-0.59%
30-Jun-10,11773.87,11820.73,11820.73,11752.57,-,-0.59%
29-Jun-10,11843.71,11933.75,11933.75,11819.72,-,-0.81%
28-Jun-10,11940.13,12011.25,12011.25,11911.03,-,-0.62%
25-Jun-10,12014.97,12013.69,12053.64,12006.4,-,-0.39%
24-Jun-10,12062.06,12059.33,12062.06,11987.05,-,0.06%
23-Jun-10,12055.36,11972.89,12055.36,11961.72,-,0.69%
22-Jun-10,11972.21,12036.34,12037.25,11943.22,-,-0.51%
21-Jun-10,12033.41,12069.81,12069.81,11978.37,-,-0.19%
18-Jun-10,12056.74,12084.71,12135.61,12012.32,-,-0.25%
17-Jun-10,12086.67,12155.24,12155.24,11989.94,-,-0.57%
16-Jun-10,12155.61,12252.76,12255.87,12155.61,-,-1.03%
15-Jun-10,12282.72,12214.22,12282.72,12193.99,-,0.47%
14-Jun-10,12225.83,12224.61,12257.97,12191.01,-,-0.52%
11-Jun-10,12290.23,12287.4,12290.23,12240.77,-,-0.32%
10-Jun-10,12329.51,12311.09,12329.51,12266.32,-,0.03%
9-Jun-10,12326.19,12268.52,12330.76,12227.89,-,0.45%
8-Jun-10,12270.46,12163.8,12270.46,12161.92,-,0.76%
7-Jun-10,12178,12118.22,12178,12108.74,-,0.13%
4-Jun-10,12162.58,12102.42,12162.58,12068.66,-,0.25%
3-Jun-10,12131.7,12149.66,12149.66,12082.25,-,-0.15%
2-Jun-10,12149.65,12069.63,12149.65,12032.94,-,0.60%
1-Jun-10,12076.82,12058.72,12081.34,12033.33,-,0.07%
31-May-10,12068.53,11990.24,12085.76,11990.24,-,0.65%
28-May-10,11990.24,12086.02,12134.78,11990.24,-,-0.67%
27-May-10,12071.54,11980.73,12071.54,11963.3,-,0.72%
26-May-10,11984.88,11957.03,11994.43,11888.66,-,0.48%
25-May-10,11927.4,12051.57,12051.57,11881.88,-,-1.10%
24-May-10,12059.91,12177.73,12177.92,12017.37,-,-2.51%
21-May-10,12370.36,12412.35,12413.44,12361.73,-,-0.54%
20-May-10,12436.9,12455.99,12467.16,12411.42,-,-0.17%
19-May-10,12457.59,12429.6,12492.03,12421.47,-,0.28%
18-May-10,12423.34,12370.48,12423.34,12339.76,-,0.47%
17-May-10,12365.54,12272.12,12365.56,12268.22,-,0.58%
14-May-10,12294.67,12201.27,12341.79,12187.82,-,0.53%
13-May-10,12229.74,12199.75,12229.74,12163.6,-,0.33%
12-May-10,12189.55,12158.06,12208.97,12100.3,-,0.01%
11-May-10,12188.48,12162.6,12213.41,12127.68,-,0.00%
10-May-10,12188.11,12167.2,12207.81,12154.87,-,0.13%
7-May-10,12171.89,12099.56,12171.89,12037.79,-,0.47%
6-May-10,12115.2,12207.42,12211.87,12042.21,-,-1.08%
5-May-10,12247.47,12312.58,12312.58,12241.31,-,-0.51%
4-May-10,12309.92,12293.23,12309.92,12270.63,-,0.15%
3-May-10,12291.32,12279.74,12304.86,12256.65,-,0.04%
30-Apr-10,12286.99,12280.31,12286.99,12254.48,-,0.05%
29-Apr-10,12280.65,12214.18,12280.65,12213.28,-,0.55%
28-Apr-10,12213.48,12171.86,12219.94,12142.96,-,0.16%
27-Apr-10,12193.5,12153.62,12199.03,12133.19,-,0.31%
26-Apr-10,12155.7,12135.48,12155.7,12106.2,-,0.17%
23-Apr-10,12135.52,12063.68,12135.97,12063.68,-,0.31%
22-Apr-10,12097.68,12046.15,12120.12,12020.83,-,0.49%
21-Apr-10,12038.45,12138.49,12217.19,12028.07,-,-0.82%
20-Apr-10,12137.95,11952.61,12137.95,11952.61,-,1.51%
19-Apr-10,11957.36,11969.13,11989.99,11926.87,-,-0.08%
16-Apr-10,11966.51,11621.62,11966.51,11621.62,-,2.86%
15-Apr-10,11633.9,11567.66,11633.9,11540.05,-,0.65%
14-Apr-10,11558.73,11523.37,11576.1,11516.34,-,0.30%
13-Apr-10,11523.87,11441.62,11523.87,11441.62,-,0.72%
12-Apr-10,11441.62,11395.25,11451.99,11374.52,-,0.42%
9-Apr-10,11394.1,11402.73,11414.63,11346.09,-,-0.10%
8-Apr-10,11404.96,11397.88,11404.96,11359.09,-,0.06%
7-Apr-10,11398.55,11339.15,11416.24,11339.15,-,0.59%
6-Apr-10,11331.57,11357.67,11416.64,11330.13,-,-0.18%
5-Apr-10,11352.12,11356.85,11403.71,11343.51,-,-0.01%
2-Apr-10,11353.56,11293.83,11353.78,11285.4,-,0.14%
1-Apr-10,11337.93,11413.63,11413.63,11301.99,-,-0.71%
31-Mar-10,11418.77,11585.75,11585.75,11418.77,-,-1.44%
30-Mar-10,11585.72,11424.93,11589.83,11424.93,-,1.23%
29-Mar-10,11444.54,11265.41,11446.72,11257.57,-,1.92%
26-Mar-10,11228.49,11015.45,11348.56,11002.28,-,1.77%
25-Mar-10,11032.75,11045.54,11045.54,10977.62,-,-0.07%
24-Mar-10,11040.84,11020.41,11049.71,11006.31,-,0.30%
23-Mar-10,11008.3,11009.56,11009.56,10980.7,-,0.00%
22-Mar-10,11008.1,10965.92,11039.05,10965.92,-,0.21%
19-Mar-10,10984.99,10994.99,10996.33,10949.54,-,-0.26%
18-Mar-10,11013.44,10945.98,11013.48,10912.4,-,0.59%
17-Mar-10,10948.43,10926.92,10990.45,10915.97,-,0.09%
16-Mar-10,10938.64,10932.89,10980.84,10924.19,-,-0.26%
15-Mar-10,10966.64,11030.07,11072.04,10966.33,-,-0.50%
12-Mar-10,11021.88,10980.26,11021.88,10954.36,-,0.01%
11-Mar-10,11020.58,10995.11,11020.58,10974.04,-,0.08%
10-Mar-10,11011.94,11011.86,11055,11011.86,-,-0.19%
9-Mar-10,11032.82,10991.95,11049.05,10991.95,-,0.37%
8-Mar-10,10991.85,10987.59,11000.38,10934.17,-,0.06%
5-Mar-10,10985.17,11031.75,11043.87,10973.11,-,-0.43%
4-Mar-10,11032.87,10994.05,11032.87,10980.26,-,0.20%
3-Mar-10,11010.97,11001.32,11010.97,10972.38,-,0.10%
2-Mar-10,11000.12,11035.54,11070.78,11000.12,-,-0.33%
1-Mar-10,11036.35,11097.27,11097.27,11029.85,-,-0.54%
26-Feb-10,11096.8,11078.61,11096.8,11026.31,-,0.15%
25-Feb-10,11079.78,11036.55,11079.78,11025.46,-,0.40%
24-Feb-10,11035.94,11057.8,11077.05,11020.35,-,-0.28%
23-Feb-10,11066.78,11076.87,11076.87,11010.64,-,-0.09%
22-Feb-10,11076.56,11053.56,11081.54,11043.87,-,0.21%
19-Feb-10,11053.55,10987.85,11088.32,10987.85,-,0.70%
18-Feb-10,10976.46,11005.82,11020.38,10976.42,-,-0.27%
17-Feb-10,11005.78,11045.14,11055.35,10999.36,-,-0.31%
16-Feb-10,11040.29,11058.54,11071.18,11010.41,-,0.03%
15-Feb-10,11037.28,11096.44,11113.5,11037.28,-,-0.54%
12-Feb-10,11097.27,10988.23,11097.27,10943.74,-,0.90%
11-Feb-10,10997.84,11009.37,11036.08,10991.78,-,-0.20%
10-Feb-10,11019.41,11008.47,11037.73,11006.54,-,0.10%
9-Feb-10,11008.64,10949.29,11008.64,10902.43,-,0.54%
8-Feb-10,10949.26,10901.21,10961.03,10879.16,-,0.20%
5-Feb-10,10926.96,10834.62,10926.96,10833.11,-,0.23%
4-Feb-10,10901.99,10907.56,10907.56,10846.13,-,-0.27%
3-Feb-10,10931.74,10903.85,10931.74,10827.62,-,0.20%
2-Feb-10,10909.92,10846.91,10909.92,10818.01,-,0.59%
1-Feb-10,10846.39,10924.53,10931.41,10846.39,-,-0.75%
29-Jan-10,10928.44,10975.35,10981.2,10907.89,-,-0.54%
28-Jan-10,10987.5,10931.23,11007.58,10918.43,-,0.43%
27-Jan-10,10940.81,10884.54,10945.29,10860.79,-,0.32%
26-Jan-10,10905.67,10898.37,10905.67,10841.77,-,0.02%
25-Jan-10,10903.03,10885.83,10939.89,10838.64,-,-0.16%
22-Jan-10,10920.14,10953.37,10953.37,10870.13,-,-0.49%
21-Jan-10,10973.54,10991.71,10998.96,10957.03,-,-0.31%
20-Jan-10,11008,10981.16,11008,10939.95,-,0.17%
19-Jan-10,10988.93,10888.19,10988.93,10884.65,-,0.92%
18-Jan-10,10889.15,10789.28,10889.15,10772.55,-,0.72%
15-Jan-10,10810.91,10755.25,10829.48,10738.19,-,-0.22%
14-Jan-10,10834.56,10707.96,10834.62,10685.85,-,0.52%
13-Jan-10,10778.57,10833.74,10833.74,10738.32,-,-0.60%
12-Jan-10,10843.81,10775.43,10843.84,10689.3,-,0.57%
8-Jan-10,10782.2,10719.81,10782.91,10699.48,-,0.58%
7-Jan-10,10720.49,10475.12,10720.49,10475.12,-,2.56%
6-Jan-10,10452.91,10261.23,10486.64,10253.36,-,1.57%
5-Jan-10,10291.75,10309.83,10322.77,10222.49,-,-0.20%
4-Jan-10,10312.35,10446.12,10446.12,10271.68,-,-1.26%
31-Dec-09,10443.81,10519.04,10519.04,10434.23,-,-0.75%
30-Dec-09,10522.55,10465.6,10522.58,10435.06,-,0.49%
29-Dec-09,10471.16,10416.01,10508.18,10388.66,-,0.38%
28-Dec-09,10431.99,10399.99,10433.21,10356.25,-,0.05%
25-Dec-09,10426.73,10349.25,10447.67,10334.8,-,0.12%
24-Dec-09,10414.45,10428.5,10458.02,10397.9,-,-0.09%
23-Dec-09,10423.94,10437.86,10466.46,10420.32,-,-0.21%
22-Dec-09,10446.09,10384.2,10477.11,10359.4,-,0.48%
21-Dec-09,10395.96,10395.97,10398.34,10325.78,-,0.09%
17-Dec-09,10386.67,10381.79,10414.11,10355.4,-,-0.20%
16-Dec-09,10407.12,10388.85,10408.28,10364.81,-,0.17%
15-Dec-09,10389.88,10435.92,10454.43,10362.44,-,-0.76%
14-Dec-09,10469.24,10491.93,10491.93,10422.05,-,-0.19%
11-Dec-09,10488.9,10374.46,10488.91,10359.93,-,1.22%
10-Dec-09,10362.8,10197.35,10362.8,10197.35,-,1.70%
9-Dec-09,10189.56,10132.3,10227.96,10132.3,-,0.32%
8-Dec-09,10156.98,10062.99,10187.75,10062.99,-,0.86%
7-Dec-09,10070.07,10011.35,10070.07,9987.09,-,0.73%
4-Dec-09,9997.56,10119.11,10168.77,9992.95,-,-1.21%
3-Dec-09,10120.42,10220.14,10245.43,10114.22,-,-0.80%
2-Dec-09,10202.46,10203.3,10226.26,10185.53,-,0.01%
1-Dec-09,10200.99,10239.62,10252.8,10164.49,-,-0.07%
30-Nov-09,10208.45,10240.39,10257.43,10208.45,-,-0.90%
27-Nov-09,10300.67,10314.93,10339.07,10262.44,-,-0.12%
26-Nov-09,10312.98,10293.68,10334.19,10271.46,-,0.27%
25-Nov-09,10284.79,10190.82,10325.76,10190.82,-,0.21%
24-Nov-09,10263.15,10304.12,10304.12,10199.05,-,-0.37%
23-Nov-09,10300.76,10314.18,10323.47,10233.86,-,0.09%
20-Nov-09,10291.72,10322.8,10353.9,10291.68,-,-0.45%
19-Nov-09,10338.46,10256.78,10355.59,10235.5,-,0.93%
17-Nov-09,10243.31,10303,10318.16,10243.31,-,-0.53%
16-Nov-09,10297.6,10388.34,10391.22,10297.58,-,-1.04%
13-Nov-09,10405.54,10387.31,10443.58,10354.87,-,-0.37%
12-Nov-09,10444.43,10524.32,10538.81,10336.03,-,-1.04%
11-Nov-09,10554.18,10634.08,10642.84,10554.18,-,-0.83%
10-Nov-09,10642.43,10572.62,10642.43,10569.6,-,0.54%
9-Nov-09,10585.16,10601.19,10642.37,10585.16,-,-0.63%
5-Nov-09,10651.87,10716.27,10716.27,10602.28,-,-0.71%
4-Nov-09,10728.56,10779.76,10779.76,10699.26,-,-0.35%
3-Nov-09,10765.83,10785.53,10785.53,10721.3,-,-0.19%
2-Nov-09,10786.2,10752.5,10810.53,10749.75,-,0.10%
30-Oct-09,10775.76,10681.42,10775.78,10681.42,-,0.72%
29-Oct-09,10698.72,10723.11,10725.23,10625.08,-,-0.34%
28-Oct-09,10735.36,10784.89,10807.79,10735.36,-,-0.66%
27-Oct-09,10806.61,10809.04,10826.79,10776.31,-,-0.39%
26-Oct-09,10849.14,10853.29,10859.49,10797.06,-,-0.03%
23-Oct-09,10852.42,10809.22,10860.11,10798.39,-,0.20%
22-Oct-09,10830.43,10780.37,10852.93,10775.09,-,0.26%
21-Oct-09,10802.23,10989.61,10989.61,10802.23,-,-1.82%
20-Oct-09,11002.12,10997.57,11002.12,10930.12,-,0.02%
19-Oct-09,10999.4,10964.19,11026.36,10958.09,-,0.08%
16-Oct-09,10990.7,10984.87,10990.7,10928.67,-,0.02%
15-Oct-09,10988.13,10875.49,10988.13,10870.06,-,1.12%
14-Oct-09,10866.12,10913.55,10928.86,10866.12,-,-0.34%
13-Oct-09,10903.17,10933.35,10963.19,10888.7,-,-0.21%
12-Oct-09,10925.64,10912.49,10941.58,10908.37,-,0.09%
9-Oct-09,10915.88,10907.44,10960.69,10900.38,-,0.16%
8-Oct-09,10898.98,10883.3,10959.91,10833.01,-,0.14%
7-Oct-09,10883.84,10774.15,10883.84,10765.6,-,0.40%
6-Oct-09,10840.02,10801.9,10840.02,10756.62,-,0.33%
5-Oct-09,10803.85,10748.54,10803.85,10718,-,-0.03%
2-Oct-09,10807.14,10779.59,10807.14,10754.36,-,0.27%
1-Oct-09,10778.03,10746.87,10806.92,10627.39,-,0.12%
30-Sep-09,10765.39,10778.77,10810.31,10714.77,-,-1.52%
29-Sep-09,10931.72,10933.04,10944.69,10877.48,-,-0.05%
28-Sep-09,10937.01,10945.29,10961.09,10910.32,-,0.06%
25-Sep-09,10930.92,10921.66,10947.17,10851.7,-,0.09%
24-Sep-09,10921.6,10978.21,10989.02,10921.6,-,-0.53%
23-Sep-09,10980.01,10949.57,11021.16,10949.57,-,0.27%
18-Sep-09,10950.19,10898.61,10950.19,10821.46,-,0.46%
17-Sep-09,10900.3,10836.72,10900.3,10814.19,-,0.34%
16-Sep-09,10863.3,10795.36,10866.77,10777.47,-,0.57%
15-Sep-09,10801.98,10755.04,10834.03,10723.85,-,0.32%
14-Sep-09,10767.41,10864.72,10864.72,10752.46,-,-0.90%
11-Sep-09,10864.71,10869.61,10901.28,10782.46,-,-0.07%
10-Sep-09,10872.07,10917.31,10931.9,10851,-,-0.09%
9-Sep-09,10881.41,10834.27,10881.46,10812.83,-,0.50%
8-Sep-09,10826.9,10783.18,10827.06,10747.61,-,0.25%
7-Sep-09,10799.39,10758.74,10817.71,10752.46,-,-0.14%
4-Sep-09,10814.42,10784.44,10814.42,10702.14,-,0.40%
3-Sep-09,10770.94,10933.7,10933.7,10770.89,-,-1.54%
2-Sep-09,10939.22,11039.98,11052.14,10939.22,-,-0.96%
1-Sep-09,11044.82,11042.16,11092.8,11004.15,-,-0.04%
31-Aug-09,11048.73,11089.11,11123.15,11048.73,-,-0.37%
28-Aug-09,11089.56,11110.01,11113.33,11067.32,-,-0.17%
27-Aug-09,11108.6,11088.59,11129.62,11051.5,-,0.20%
26-Aug-09,11086.3,11003.32,11086.3,11003.32,-,0.37%
25-Aug-09,11045.3,11022.71,11048.24,11011.03,-,-0.18%
24-Aug-09,11064.92,11089.83,11090.97,11001.65,-,0.69%
19-Aug-09,10988.72,11042.88,11073.27,10972.86,-,-0.60%
18-Aug-09,11055.29,11011.53,11083.02,11003.95,-,0.42%
17-Aug-09,11009.42,11064.78,11087.55,10975.53,-,0.18%
13-Aug-09,10989.66,10911.23,10989.66,10911.23,-,0.68%
12-Aug-09,10915.46,11048.4,11054.51,10901.45,-,-1.10%
11-Aug-09,11036.7,11098.37,11107.68,11012.62,-,-0.46%
10-Aug-09,11087.33,11111.12,11112.14,11054.7,-,-0.32%
7-Aug-09,11122.97,11043.45,11122.97,11027.86,-,0.28%
6-Aug-09,11092.15,11173.93,11178.02,11076.5,-,1.05%
5-Aug-09,10976.45,10953.14,10976.51,10891.12,-,0.05%
4-Aug-09,10970.81,11007.67,11007.67,10949.46,-,-0.55%
3-Aug-09,11031.32,11037.14,11037.14,10942.55,-,0.54%
31-Jul-09,10971.66,11062.99,11086.36,10971.66,-,-0.94%
29-Jul-09,11076.14,11054.72,11081.82,11032.01,-,-0.25%
28-Jul-09,11104.34,11065.94,11104.41,11003.75,-,0.06%
27-Jul-09,11098.07,11057.94,11106.02,11016.47,-,0.26%
24-Jul-09,11068.78,11079.88,11082.35,11011.39,-,-0.03%
23-Jul-09,11072.17,10992.61,11076.72,10992.61,-,1.12%
22-Jul-09,10949.81,10979.53,10989.06,10938.73,-,-0.09%
21-Jul-09,10959.31,10956.83,10959.31,10889.35,-,-0.24%
20-Jul-09,10985.25,11036.39,11094.79,10985.25,-,-0.51%
17-Jul-09,11041.98,11042.9,11066.46,11018.64,-,-0.06%
16-Jul-09,11048.21,11005.7,11048.21,10938.89,-,0.21%
15-Jul-09,11024.72,11184.1,11184.1,11024.72,-,-1.57%
14-Jul-09,11200.56,11294.82,11294.82,11185.08,-,-1.20%
13-Jul-09,11336.48,11348.74,11361.01,11305.24,-,-0.12%
10-Jul-09,11350.54,11312.34,11357.58,11279.27,-,0.37%
9-Jul-09,11309.12,11367.15,11380.38,11309.12,-,-0.73%
8-Jul-09,11391.79,11320.19,11391.79,11279.14,-,0.48%
7-Jul-09,11336.84,11281.13,11369.11,11221.74,-,0.50%
6-Jul-09,11280.37,11305.4,11341.22,11253.55,-,-0.31%
3-Jul-09,11315.36,11374.48,11374.48,11262.01,-,-0.77%
2-Jul-09,11403.72,11525.92,11525.92,11377.26,-,-1.04%
1-Jul-09,11523.65,11577.49,11577.49,11506.91,-,-0.56%
30-Jun-09,11588.55,11610.76,11610.76,11556.22,-,-0.36%
29-Jun-09,11630.44,11610.87,11630.97,11564.08,-,0.13%
26-Jun-09,11615.08,11554.1,11615.08,11539.48,-,0.32%
25-Jun-09,11578.22,11669.99,11669.99,11578.22,-,-0.81%
24-Jun-09,11672.91,11594.23,11673.85,11554.75,-,0.38%
23-Jun-09,11628.96,11610.08,11629.97,11558.26,-,0.30%
22-Jun-09,11594.35,11648.9,11739.33,11589.16,-,-0.37%
19-Jun-09,11637.39,11620.61,11667,11608.02,-,-0.18%
18-Jun-09,11658.43,11729.96,11767.36,11658.43,-,-0.61%
17-Jun-09,11729.86,11614.05,11730.1,11614.05,-,1.12%
16-Jun-09,11600.02,11425.2,11600.02,11383.89,-,1.24%
15-Jun-09,11457.46,11325.14,11457.64,11285.28,-,1.16%
12-Jun-09,11326.3,11180.82,11345.1,11166.34,-,1.19%
11-Jun-09,11192.62,11202.55,11217.97,11128.65,-,-0.69%
10-Jun-09,11269.88,11310.4,11323.68,11215.98,-,-0.51%
9-Jun-09,11327.13,11399.16,11430.91,11327.13,-,-0.50%
8-Jun-09,11383.76,11342.15,11406.56,11325.33,-,0.50%
5-Jun-09,11327.61,11272.84,11338.02,11269.98,-,0.51%
4-Jun-09,11269.89,11278.65,11292.88,11223.67,-,-0.10%
3-Jun-09,11280.87,11283.71,11304.86,11230.41,-,-0.09%
2-Jun-09,11291.48,11239.74,11291.48,11193.69,-,0.46%
1-Jun-09,11240.13,11034.08,11240.13,11034.08,-,1.96%
29-May-09,11024.37,11206.01,11269.96,11024.37,-,-1.64%
28-May-09,11208.58,11143.85,11208.61,11141.75,-,0.86%
27-May-09,11112.92,11061.16,11145.8,11061.16,-,0.52%
26-May-09,11055.65,11026.49,11069.08,10986.24,-,0.26%
25-May-09,11027.49,11161.24,11161.24,10980.8,-,-1.12%
22-May-09,11152.47,11240.79,11240.79,11152.47,-,-0.78%
21-May-09,11240.02,11232.63,11262.92,11212.81,-,0.14%
20-May-09,11224.29,11169.94,11224.29,11139.53,-,0.67%
19-May-09,11149.34,11057.29,11149.34,11057.29,-,0.65%
18-May-09,11077.86,11058.55,11095.93,11025.46,-,0.03%
15-May-09,11074.61,11065.2,11096.05,11020.88,-,-0.22%
14-May-09,11099.48,11162.85,11186.25,11098.14,-,-0.67%
13-May-09,11174.62,11137.06,11175.12,11112.07,-,0.39%
12-May-09,11130.74,11085.63,11131.31,11084.31,-,0.69%
11-May-09,11054.38,10959.95,11071.59,10956.57,-,0.77%
8-May-09,10969.94,10970.4,11003,10930.76,-,-0.02%
7-May-09,10972.66,10958.39,10972.66,10874.43,-,0.19%
6-May-09,10952.01,10878.13,10952.01,10858.99,-,0.51%
5-May-09,10895.94,10889.61,10942.92,10862.49,-,-0.11%
4-May-09,10907.9,10952.04,10961.43,10907.9,-,-0.27%
30-Apr-09,10937.91,10908,10937.91,10885.76,-,0.20%
29-Apr-09,10916.54,10935.72,10948.78,10895.25,-,-0.53%
28-Apr-09,10974.8,10975.91,10977.55,10925.94,-,0.08%
27-Apr-09,10966.42,10962.28,10969.99,10889.64,-,-0.01%
24-Apr-09,10967.65,10912.26,10967.65,10866.88,-,0.32%
23-Apr-09,10932.33,10684.83,10932.33,10671.24,-,2.65%
22-Apr-09,10650.48,10640.27,10650.48,10618.37,-,-0.15%
21-Apr-09,10666.81,10643.49,10666.81,10610.67,-,0.37%
20-Apr-09,10627.68,10632.73,10652.19,10614.26,-,0.07%
17-Apr-09,10620.66,10608.1,10647.57,10593.24,-,-0.13%
16-Apr-09,10634.2,10542.6,10634.2,10532.29,-,0.66%
15-Apr-09,10564.64,10548.14,10564.64,10524.68,-,0.31%
14-Apr-09,10531.88,10437.98,10531.88,10423.85,-,0.79%
13-Apr-09,10449.46,10508.81,10508.81,10436.22,-,-0.34%
10-Apr-09,10485.14,10523.51,10557.17,10461.82,-,-0.87%
9-Apr-09,10576.94,10624.27,10624.27,10524.74,-,-0.42%
8-Apr-09,10622.05,10560.41,10622.05,10516.98,-,0.28%
7-Apr-09,10592.45,10576.52,10704.38,10536.09,-,0.24%
6-Apr-09,10567.12,10532.75,10581.34,10493.85,-,0.47%
3-Apr-09,10517.33,10475.22,10547.17,10475.22,-,0.45%
2-Apr-09,10470.19,10398.36,10470.53,10327.38,-,0.65%
1-Apr-09,10402.56,10385.65,10423.13,10363.25,-,0.00%
